Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars)
17.68888889,0.74,11.0607,140,15.8263,0,1014.88
20.83333333,0.62,13.6206,128,15.1501,0,1014.97
22.22222222,0.59,14.1519,139,16.1,0,1015.15
23.88888889,0.58,12.6707,139,16.1,0,1014.78
25.91111111,0.48,15.2467,129,15.5526,0,1014.85
27.22222222,0.41,17.0338,121,16.1,0,1014.57
27.75555556,0.34,15.778,130,16.1,0,1014.47
27.75,0.36,14.1197,135,15.5526,0,1013.7
28.86111111,0.33,14.3129,120,16.1,0,1013.28
27.82222222,0.35,11.2056,139,16.1,0,1012.89
28.73333333,0.32,12.3809,114,15.5526,0,1012.54
27.75555556,0.32,12.1072,112,16.1,0,1012.2
27.10555556,0.35,10.6743,111,16.1,0,1012.08
24.88333333,0.45,8.9033,99,15.5526,0,1011.9
22.55,0.53,9.3702,110,16.1,0,1012.19
21.36666667,0.55,11.27,100,16.1,0,1012.61
19.36666667,0.65,5.8926,107,15.1823,0,1012.93
17.66111111,0.74,6.2307,109,16.1,0,1012.91
15.99444444,0.82,2.9624,182,16.1,0,1012.81
15.35,0.87,2.2057,104,15.1823,0,1012.62
16.47777778,0.74,3.22,90,16.1,0,1012.39
14.46666667,0.83,3.3488,100,16.1,0,1012.43
14.47222222,0.85,3.22,93,15.1823,0,1012.36
17.50555556,0.71,3.0751,156,16.1,0,1012.43
19.84444444,0.64,7.9534,161,16.1,0,1012.8
19.10555556,0.69,10.5294,160,15.5526,0,1013.2
21.16111111,0.63,10.3523,141,16.1,0,1013.48
22.36666667,0.59,10.0464,140,16.1,0,1013.29
23.91111111,0.54,10.0142,180,15.5526,0,1013.29
25.07222222,0.54,8.8711,160,16.1,0,1013.67
25.16111111,0.5,9.1126,161,15.8263,0,1013.38
27.16666667,0.41,9.0804,149,15.3111,0,1013.13
26.27222222,0.46,12.0911,171,15.8263,0,1012.5
27.68333333,0.46,12.3004,159,9.982,0,1012.09
26.86666667,0.44,4.3148,214,10.3523,0,1012.16
25.8,0.51,14.0231,310,9.982,0,1012.05
24.80555556,0.54,0.5957,294,15.8263,0,1012.64
22.52777778,0.62,7.0679,325,10.5777,0,1013.17
19.95,0.73,7.7924,332,16.1,0,1013.9
18.72222222,0.74,6.1985,27,16.1,0,1014.42
17.78888889,0.8,2.7048,289,15.1823,0,1014.77
17.03888889,0.79,6.2629,351,16.1,0,1014.95
16.62222222,0.84,3.1878,95,16.1,0,1015.51
16.59444444,0.85,6.6815,164,15.1823,0,1015.62
17.6,0.84,13.6689,138,16.1,0,1015.9
17.06666667,0.87,14.0231,148,15.8263,0,1016.29
16.70555556,0.88,10.7709,168,15.5043,0,1016.47
17.06666667,0.87,9.5151,190,9.982,0,1016.71
18.71111111,0.79,10.1108,230,9.982,0,1016.75
20.75555556,0.72,9.6922,237,9.982,0,1017.16
22.71111111,0.63,4.3792,249,9.982,0,1017.31
22.8,0.66,4.4436,159,9.982,0,1017.21
23.86666667,0.65,7.1645,170,10.3523,0,1017.42
24.95,0.55,7.3577,159,9.982,0,1017.41
26.12777778,0.47,7.5831,150,9.982,0,1016.89
26.02777778,0.45,7.0357,138,10.3523,0,1016.02
26.88888889,0.46,9.1287,108,9.982,0,1015.26
26.11666667,0.43,8.8067,179,9.982,0,1014.83
22.47222222,0.64,13.6206,254,10.3523,0,1015.28
21.02222222,0.64,18.6599,38,9.982,0,1015.25
19.90555556,0.63,15.9551,358,9.9015,0,1016.56
19.1,0.74,10.9158,6,10.3523,0,1015.71
17.68888889,0.79,3.2361,354,10.2557,0,1015.85
18.17777778,0.76,14.168,88,16.0517,0,1016.59
17.57222222,0.8,5.2969,285,15.1501,0,1015.96
15.97222222,0.88,2.9463,246,15.8263,0,1016.43
14.93333333,0.9,6.44,310,15.8263,0,1016.33
15.00555556,0.93,3.5742,330,14.9569,0,1016.22
15.93333333,0.88,3.2683,284,15.7297,0,1016.02
14.91111111,0.9,3.2039,339,14.812,0,1015.53
14.07777778,0.93,5.8604,349,14.8764,0,1015.18
14.96666667,0.93,4.7334,316,15.7297,0,1015.12
17.08888889,0.82,1.8193,3,15.8263,0,1015.12
18.83888889,0.84,3.3166,347,14.9569,0,1015.16
22.24444444,0.64,5.1198,31,16.1,0,1014.82
23.83888889,0.58,7.7924,106,16.1,0,1014.62
24.85555556,0.52,7.6797,45,10.3523,0,1014.44
25.04444444,0.51,7.4704,128,9.982,0,1014.11
26.10555556,0.5,7.9051,199,9.982,0,1013.51
27.08888889,0.47,2.576,118,10.3523,0,1012.31
27.72777778,0.43,2.6243,313,9.982,0,1011.05
27.66666667,0.43,8.5008,339,9.982,0,1010.82
26.73333333,0.44,8.3398,75,9.982,0,1010.3
18.43888889,0.76,26.565,240,1.2236,0,1010.11
17.70555556,0.8,13.041,109,9.982,0,1011.86
18.01666667,0.83,3.059,126,9.982,0,1010.62
17.89444444,0.83,13.7816,282,10.2557,0,1010.54
17.82777778,0.83,10.5777,251,16.1,0,1011.28
17.95,0.87,2.1574,137,15.1823,0,1010.85
17.16111111,0.9,2.737,113,16.1,0,1010.53
17.15555556,0.93,10.8514,221,16.1,0,1010.61
17.7,0.88,6.5205,244,15.1823,0,1010.63
17.03888889,0.9,6.2951,252,16.1,0,1010.59
16.57777778,0.9,3.22,210,15.8263,0,1010.2
16.43888889,0.91,10.4811,220,12.236,0,1010.49
17.08333333,0.87,9.1287,266,9.982,0,1010.29
17.57222222,0.79,0.6601,250,9.9015,0,1010.03
17.92222222,0.89,6.4883,149,9.982,0,1010.38
19.97222222,0.78,10.6582,183,9.982,0,1010.77
22.15,0.73,7.9051,201,9.982,0,1010.88
22.73888889,0.58,11.1412,207,10.3523,0,1010.73
23.88333333,0.58,11.0446,221,9.982,0,1010.2
24.95,0.51,13.7977,199,9.982,0,1009.69
24.97222222,0.5,15.4238,228,10.3523,0,1008.89
26.12777778,0.47,13.6206,238,9.982,0,1008.29
26.17777778,0.41,12.5419,230,9.982,0,1007.78
25.11666667,0.44,13.5723,232,10.3523,0,1007.87
23.80555556,0.5,10.9158,249,9.982,0,1007.15
21.16111111,0.53,9.6922,248,9.982,0,1007.87
20.17777778,0.6,9.338,230,10.3523,0,1007.98
18.89444444,0.65,12.2038,230,16.1,0,1007.99
18.27222222,0.66,13.8621,230,16.1,0,1008.52
17.95,0.68,13.5401,220,15.1823,0,1008.76
18.26666667,0.65,14.1519,230,16.1,0,1008.81
17.2,0.7,16.9855,250,16.1,0,1008.99
16.53333333,0.71,10.7226,277,15.1823,0,1008.87
14.86111111,0.75,6.0053,230,16.1,0,1008.7
13.75555556,0.83,6.1824,151,16.1,0,1009.16
12.57222222,0.86,5.9892,181,15.1823,0,1009.22
13.80555556,0.83,7.7924,162,16.1,0,1009.54
14.88888889,0.83,10.7387,180,16.1,0,1009.93
17.27222222,0.74,11.431,200,15.5526,0,1009.95
17.87222222,0.65,12.4131,239,16.1,0,1009.75
20.04444444,0.53,11.3988,210,9.982,0,1009.55
21.11111111,0.55,10.6582,229,10.3523,0,1009.63
22.26666667,0.49,20.3021,219,10.2557,0,1009.35
21.22777778,0.49,17.1626,210,9.982,0,1009.26
22.75555556,0.47,15.3755,222,10.3523,0,1009.11
22.12222222,0.49,12.5258,229,9.982,0,1008.65
22.56666667,0.4,21.1876,231,9.982,0,1008.03
22.53888889,0.42,18.1608,224,10.3523,0,1008.44
21.01666667,0.5,12.397,251,9.982,0,1007.96
18.91111111,0.65,12.0911,289,10.2557,0,1008.39
17.52222222,0.7,7.4382,263,10.5777,0,1008.38
16.16111111,0.77,7.9695,240,16.1,0,1008.71
14.47222222,0.83,3.3005,223,16.1,0,1009.6
15.01666667,0.87,10.3523,252,15.1823,0,1009.88
14.29444444,0.83,11.1573,252,16.1,0,1010.21
13.75555556,0.83,11.3344,252,16.1,0,1010.1
12.86666667,0.87,10.4328,279,15.1823,0,1009.8
11.58333333,0.9,6.9391,281,16.1,0,1009.61
11.53888889,0.89,2.9141,192,16.1,0,1009.52
11.1,0.88,3.5581,266,15.7297,0,1009.81
12.60555556,0.89,0.5152,240,16.1,0,1010.28
14.82222222,0.78,3.5259,238,16.1,0,1010.19
17.11666667,0.68,10.2235,294,15.3111,0,1010.52
17.75555556,0.61,9.5634,287,9.982,0,1010.38
18.83888889,0.57,11.0768,279,9.982,0,1010
19.93333333,0.51,14.2002,277,10.3523,0,1010.06
20.9,0.44,11.2217,272,9.982,0,1010
21.03888889,0.47,5.313,299,9.982,0,1009.53
21,0.5,14.8281,309,10.3523,0,1009.43
22.01666667,0.47,9.9015,275,9.982,0,1008.93
19.97777778,0.57,14.329,310,9.982,0,1008.54
21.06666667,0.53,13.0249,310,9.982,0,1008.43
21.03888889,0.53,16.0034,310,9.982,0,1008.22
20.95,0.54,13.9587,329,15.8263,0,1008.43
17.92777778,0.64,11.9784,303,15.5526,0,1008.92
16.20555556,0.77,9.8854,290,16.1,0,1009.52
15.11666667,0.79,11.2217,290,16.1,0,1009.85
15.46111111,0.76,15.4238,309,15.5526,0,1009.92
11.71111111,0.9,5.9731,342,16.0517,0,1010.1
11.68888889,0.9,6.2307,31,16.0517,0,1010
11.68333333,0.91,5.9087,42,15.0213,0,1009.55
11.64444444,0.9,6.7298,43,15.9229,0,1009.22
11.68888889,0.86,11.0446,50,16.0517,0,1009.01
11.95555556,0.88,12.6385,68,15.1501,0,1008.92
12.10555556,0.87,10.9158,79,15.6975,0,1008.92
13.72777778,0.78,10.8675,99,15.8263,0,1008.94
15.64444444,0.71,13.8299,96,14.9569,0,1008.94
17.15,0.64,10.787,98,16.0517,0,1008.73
17.71111111,0.66,13.5079,129,9.982,0,1008.73
18.63333333,0.62,12.0428,124,10.3523,0,1008.76
18.88888889,0.61,12.236,118,9.982,0,1008.72
17.89444444,0.69,9.1931,126,3.8318,0,1008.31
15.76111111,0.84,7.3738,155,4.7334,0,1008.12
17.11666667,0.76,13.846,69,7.8246,0,1007.39
14.98888889,0.83,16.5025,87,4.2021,0,1007.35
16.07777778,0.74,10.5294,35,10.3523,0,1006.58
14.90555556,0.84,10.7387,354,9.982,0,1006.3
13.86666667,0.9,15.3594,11,9.982,0,1006.35
13.95555556,0.85,11.8013,357,9.6278,0,1005.96
12.77777778,0.9,12.8317,235,3.3649,0,1007.06
12.71111111,0.93,14.168,9,5.2164,0,1008.11
12.12222222,0.99,18.998,326,7.4543,0,1007.42
14.35,0.77,11.0929,310,16.1,0,1010.15
13.26111111,0.83,10.9319,309,16.1,0,1010.15
12.76111111,0.87,13.6045,319,14.9569,0,1010.09
12.15,0.86,11.0929,300,15.8263,0,1010.15
11.66666667,0.86,14.329,310,15.8263,0,1010.06
11.2,0.89,16.3576,311,14.9569,0,1009.84
12.13333333,0.81,17.0982,319,15.8263,0,1010.36
12.68888889,0.77,15.8263,320,9.982,0,1010.87
12.75555556,0.78,19.2395,304,10.3523,0,1011.2
13.77222222,0.72,20.3504,319,9.982,0,1011.29
13.93333333,0.71,20.4148,300,9.982,0,1011.38
14.00555556,0.72,21.3003,303,10.3523,0,1011.8
13.95555556,0.71,21.8799,300,9.982,0,1012.15
13.95555556,0.71,22.0087,310,9.982,0,1012.16
14.2,0.71,22.5561,320,10.3523,0,1012.37
13.95555556,0.72,23.4738,301,9.982,0,1012.65
13.95555556,0.76,20.5436,310,9.982,0,1012.76
13.96111111,0.72,17.3558,312,10.3523,0,1012.76
13.95555556,0.72,16.2288,321,9.982,0,1012.75
12.91666667,0.76,15.9068,311,9.982,0,1013.34
12.84444444,0.78,18.7082,321,9.982,0,1013.29
12.8,0.77,15.5043,310,9.982,0,1013.75
12.8,0.8,16.7762,310,14.812,0,1014.08
12.74444444,0.81,13.5401,318,14.9569,0,1014.07
12.77777778,0.79,16.5991,321,15.8263,0,1014.26
12.24444444,0.82,13.6689,330,15.8263,0,1014.16
12.19444444,0.71,12.6868,4,14.9569,0,1014.18
12.2,0.65,16.7279,8,16.1,0,1014.17
11.6,0.73,10.6904,329,15.8263,0,1014.15
11.07222222,0.84,6.7781,312,14.9569,0,1014
11.04444444,0.86,12.4292,310,15.8263,0,1013.97
12.11111111,0.81,15.4882,310,9.982,0,1014.06
12.55555556,0.74,13.4435,313,10.2235,0,1014.27
12.68888889,0.73,14.0875,302,9.982,0,1014.28
13.8,0.72,15.4399,301,9.982,0,1014.29
14.65555556,0.63,13.3469,336,10.3523,0,1014.48
14.92777778,0.61,14.007,348,9.982,0,1014.67
13.93333333,0.64,17.0499,348,10.2557,0,1014.76
14.13333333,0.66,13.6367,314,10.3523,0,1014.97
14.02777778,0.66,15.5687,301,10.2557,0,1014.93
15.11666667,0.66,17.0982,302,10.2557,0,1014.74
14.06666667,0.72,12.2038,302,10.5777,0,1014.67
15.09444444,0.71,10.8836,283,16.1,0,1014.23
15.04444444,0.62,11.0607,310,16.1,0,1014.23
13.87777778,0.73,9.0321,290,15.5526,0,1014.5
12.33888889,0.79,9.5151,290,16.1,0,1014.73
12.31666667,0.79,6.6493,299,16.1,0,1015.31
11.90555556,0.83,6.0375,306,15.1823,0,1015.4
12.01666667,0.93,14.4256,351,6.1985,0,1006.84
12.01666667,0.96,17.2753,9,7.2128,0,1006.64
11.10555556,0.93,26.5006,10,6.7298,0,1006.22
9.933333333,0.92,25.4702,10,9.982,0,1006.22
9.4,0.93,28.2877,10,9.982,0,1005.82
9.077777778,0.93,24.311,9,9.0965,0,1005.73
7.805555556,0.95,23.3128,10,9.982,0,1005.96
7.783333333,0.89,27.7886,9,9.982,0,1005.68
7.766666667,0.9,29.7206,0,9.4507,0,1006.03
7.783333333,0.89,30.6705,9,9.982,0,1006.55
7.805555556,0.96,26.6133,9,9.982,0,1007.15
8.827777778,0.9,25.0999,0,9.4507,0,1007.59
11.02777778,0.77,31.2823,9,9.982,0,1007.65
11.05,0.77,35.8064,10,9.982,0,1007.95
11.11111111,0.73,30.9442,0,10.3523,0,1008.04
12.16111111,0.72,31.717,9,9.982,0,1008.17
11.16111111,0.76,31.2823,1,9.982,0,1008.25
12.25,0.65,31.5882,1,10.3523,0,1008.66
12.31666667,0.61,31.0569,11,10.2557,0,1009.09
12.24444444,0.61,22.9747,0,10.2557,0,1009.39
12.12777778,0.54,25.2126,9,10.5777,0,1009.98
12.2,0.51,24.4559,10,10.2557,0,1010.99
11.62222222,0.53,24.472,11,16.1,0,1011.5
10.53888889,0.56,20.8817,9,15.1823,0,1011.96
9.811111111,0.6,22.7171,350,16.1,0,1012.74
9.305555556,0.59,24.3432,350,16.1,0,1013.06
8.272222222,0.6,19.6742,349,15.1823,0,1013.51
7.544444444,0.64,19.9318,339,16.1,0,1013.97
8.005555556,0.6,24.1983,349,16.1,0,1014.26
6.5,0.66,16.8084,338,15.1823,0,1014.83
5.95,0.71,15.3594,330,16.1,0,1015.64
8.755555556,0.64,20.0123,350,16.1,0,1016.12
9.916666667,0.61,22.0087,357,15.5526,0,1016.61
12.06666667,0.53,21.9765,11,16.1,0,1016.91
12.71111111,0.51,25.8566,1,9.982,0,1017.21
13.38333333,0.47,26.2108,17,15.5526,0,1017.5
13.91111111,0.45,24.4881,20,10.2557,0,1017.58
13.95555556,0.45,22.6527,0,10.2557,0,1017.58
14.94444444,0.48,19.4971,358,10.5777,0,1017.57
15.04444444,0.44,13.7494,351,10.2557,0,1017.73
14.97222222,0.42,13.5401,350,10.2557,0,1017.53
14.17777778,0.45,11.9784,358,10.5777,0,1017.55
15.04444444,0.42,12.0428,350,10.2557,0,1017.71
12.89444444,0.54,7.4704,350,10.2557,0,1017.99
11.23888889,0.55,3.2683,20,15.5526,0,1018.32
8.844444444,0.82,4.83,50,16.1,0,1019
8.777777778,0.8,3.22,50,16.1,0,1019.59
7.7,0.83,2.7209,102,15.1823,0,1019.76
6.072222222,0.89,3.22,200,15.1823,0,1020.09
4.983333333,0.93,4.6046,170,0.9982,0,1020.3
4.972222222,0.93,2.7853,180,6.923,0,1020.47
4.355555556,0.92,0,0,2.1574,0,1020.61
3.772222222,0.92,3.22,170,1.0948,0,1020.71
3.738888889,0.96,3.1234,173,1.8998,0,1020.86
4.816666667,0.93,3.1234,146,4.0733,0,1021.1
8.616666667,0.83,0.1449,120,7.084,0,1021.61
11.63888889,0.63,4.4275,163,11.1412,0,1022.02
13.81666667,0.52,11.0446,179,16.1,0,1022.17
15.05,0.43,12.7351,180,9.982,0,1022.55
16.08333333,0.45,10.7065,177,15.3111,0,1022.4
17.22222222,0.39,12.5902,200,16.1,0,1022.65
17.24444444,0.37,9.7566,179,16.1,0,1022.35
17.31111111,0.42,8.8711,182,15.5526,0,1022.08
17.8,0.4,8.4364,159,16.1,0,1021.54
17.77777778,0.4,8.1305,206,16.1,0,1020.7
17.77777778,0.35,9.66,210,0,0,0
17.77777778,0.35,11.1895,169,16.1,0,1020.33
16.10555556,0.42,9.5795,159,16.1,0,1019.96
13.98888889,0.61,3.6708,139,15.5526,0,1020.31
12.66666667,0.65,9.3219,111,16.1,0,1020.45
11.55555556,0.69,10.8353,112,16.1,0,1020.47
11.11666667,0.7,10.4006,112,15.1823,0,1020.36
10.51111111,0.68,10.7065,121,16.1,0,1020.17
9.933333333,0.74,10.7226,140,16.1,0,1019.87
10.02777778,0.81,13.0249,139,15.1823,0,1019.41
9.933333333,0.8,13.8943,150,16.1,0,1019.27
8.866666667,0.86,13.8943,140,16.1,0,1018.94
8.877777778,0.85,13.3147,139,15.1823,0,1018.71
7.783333333,0.89,12.4131,140,16.1,0,1018.67
9.911111111,0.84,17.0016,150,16.1,0,1018.77
12.82222222,0.73,21.6706,159,15.1823,0,1018.87
14.93333333,0.63,26.1142,160,16.1,0,1018.47
17.17222222,0.63,22.9586,179,16.1,0,1018.34
18.85,0.52,19.0946,179,15.5526,0,1017.97
21.08333333,0.46,17.0177,189,16.1,0,1017.23
22.17222222,0.4,15.7619,187,16.1,0,1016.72
22.71666667,0.41,15.0374,189,15.5526,0,1016.26
22.82222222,0.37,17.227,179,16.1,0,1015.52
23.83888889,0.36,15.8746,190,10.2557,0,1014.77
22.91111111,0.4,13.0893,192,15.5526,0,1014.4
22.26666667,0.39,17.0016,200,16.1,0,1013.66
20.15555556,0.52,13.3147,181,16.1,0,1013.65
19.07222222,0.53,15.4882,152,15.5526,0,1013.77
17.85,0.55,20.4631,162,16.1,0,1013.99
17.15,0.67,17.3236,212,9.982,0,1014.24
16.07777778,0.74,17.388,202,14.9569,0,1015.46
15.55555556,0.77,3.5581,163,16.1,0,1015.66
15.48333333,0.74,5.9731,154,16.1,0,1015.47
14.97222222,0.77,6.9391,244,15.1823,0,1015.55
13.79444444,0.81,10.8192,233,15.8263,0,1015.36
12.77777778,0.86,5.8121,179,15.8263,0,1015.29
13.25555556,0.8,13.3308,233,14.8764,0,1015.77
12.73333333,0.84,8.8711,206,9.9015,0,1015.99
12.75555556,0.84,11.0768,271,9.982,0,1016.97
12.81111111,0.9,11.3988,287,9.982,0,1017.62
13.86666667,0.83,11.1251,278,9.982,0,1017.97
15.02777778,0.78,15.9712,280,9.982,0,1017.98
16.07222222,0.68,13.363,275,10.3523,0,1018.22
16.78333333,0.69,11.3988,261,15.8263,0,1018.09
17.85,0.64,5.5867,306,9.982,0,1017.7
18.92777778,0.52,10.0142,329,10.3523,0,1017.59
20.95,0.46,9.4024,264,9.982,0,1017.21
21.03888889,0.42,16.9211,282,10.2557,0,1016.82
19.11666667,0.47,11.5759,290,10.5777,0,1016.82
20.02222222,0.45,9.6761,300,10.2557,0,1016.52
18.83888889,0.48,9.4668,310,16.1,0,1016.62
16.31111111,0.6,3.0268,302,15.5526,0,1016.96
12.80555556,0.72,3.0751,240,16.1,0,1017.3
13.17777778,0.75,3.22,270,16.1,0,1017.61
11.42222222,0.85,5.957,270,15.1823,0,1017.76
10.93333333,0.84,3.22,300,16.1,0,1017.83
10.35,0.84,3.0751,243,16.1,0,1017.92
9.611111111,0.89,5.1037,285,15.1501,0,1017.64
8.194444444,0.89,3.22,320,15.9229,0,1017.61
8.222222222,0.93,3.2039,281,15.8263,0,1017.33
8.022222222,0.95,3.7513,296,9.9015,0,1017.24
8.688888889,0.9,9.3702,300,9.982,0,1017.51
12.53333333,0.78,4.7495,330,16.0517,0,1017.24
15.86111111,0.69,7.406,331,9.982,0,1017.63
18.86666667,0.52,7.5992,357,16.1,0,1017.51
20,0.47,5.9731,16,16.1,0,1017.52
21.11666667,0.41,6.6976,37,10.5777,0,1017.62
22.22222222,0.39,3.8479,48,16.1,0,1017.4
22.73333333,0.32,4.1538,11,16.1,0,1016.9
23.57222222,0.33,7.0679,339,15.5526,0,1016.34
23.83888889,0.32,11.0768,310,16.1,0,1015.81
23.83888889,0.33,11.0285,318,16.1,0,1015.41
23.67777778,0.32,8.3881,25,15.5526,0,1015.09
22.75555556,0.34,7.5509,14,16.1,0,1014.82
21.17777778,0.42,3.2683,350,16.1,0,1014.62
18.18888889,0.53,8.3559,329,15.5526,0,1014.97
17.03888889,0.64,3.3327,273,16.1,0,1015.3
14.91111111,0.72,3.0107,182,16.1,0,1015.04
13.85555556,0.77,3.1556,244,15.5526,0,1015
2.172222222,0.96,3.22,330,0.7889,0,1028.12
2.183333333,0.97,3.0751,336,0.8694,0,1027.95
1.127777778,0.96,0,0,0.322,0,1027.73
0.661111111,0.96,3.0268,293,0.1771,0,1027.62
3.361111111,0.97,2.6565,333,1.1109,0,1027.5
3.883333333,1,0,0,1.449,0,1027.42
4.95,0.94,0,0,1.2719,0,1027.41
5.105555556,1,0,0,1.4168,0,1027.63
6.111111111,1,0,0,1.7388,0,1028
7.222222222,0.93,0,0,1.7549,0,1028.01
7.9,0.96,3.0429,177,2.2379,0,1028.14
9.977777778,0.82,3.5259,204,4.0733,0,1028.1
10,0.77,4.9749,201,6.118,0,1027.52
10.98888889,0.67,3.3488,210,6.5849,0,1027.43
11.06111111,0.62,1.2719,178,9.7566,0,1027.09
10.04444444,0.66,0.1449,250,8.8389,0,1026.79
10.01111111,0.66,2.737,173,8.4686,0,1026.75
8.722222222,0.72,3.22,330,8.7906,0,1026.9
7.55,0.78,0,0,7.8246,0,1027.29
5.966666667,0.87,1.7227,169,5.6672,0,1027.28
3.822222222,0.93,3.22,130,5.9087,0,1027.41
3.261111111,0.93,0,0,4.3148,0,1027.41
2.922222222,0.93,3.22,140,3.8801,0,1027.34
2.105555556,0.96,0,0,3.8479,0,1027.3
6.711111111,0.96,3.059,77,0.9338,0,1018.22
6.405555556,0.97,2.3345,70,1.0787,0,1018.35
5.672222222,0.96,3.0268,313,0.6279,0,1018.99
5.6,0.96,2.9624,357,0.161,0,1018.9
5.872222222,0.96,5.8282,119,1.3041,0,1018.98
7.666666667,1,10.948,100,2.4633,0,1019.08
7.177777778,1,7.9695,128,2.9302,0,1018.89
7.605555556,0.96,10.4167,138,2.8175,0,1019.23
8.733333333,0.94,14.2002,140,3.3971,0,1019.81
10.90555556,0.87,15.3755,170,4.7978,0,1019.92
12.55,0.85,9.2897,151,5.957,0,1020.31
14.60555556,0.74,9.4024,168,7.728,0,1020.02
15.9,0.74,9.3219,160,7.8729,0,1019.5
17.03333333,0.67,9.0804,165,9.66,0,1019.01
17.08333333,0.68,9.338,150,9.8532,0,1018.99
17.10555556,0.68,7.9373,168,9.9015,0,1019.08
14.23888889,0.81,4.5724,147,8.4686,0,1019.06
12.22222222,0.86,0.483,130,4.9427,0,1019.28
11.06111111,0.93,7.5026,130,4.4597,0,1019.38
11.11666667,0.87,8.2593,128,4.2987,0,1019.63
10.96666667,0.93,7.5509,119,3.8801,0,1019.58
10.43333333,0.9,6.5044,120,3.864,0,1019.59
10.46111111,0.94,6.4078,141,4.7656,0,1019.7
10.57777778,0.89,10.8836,131,3.9767,0,1019.68
9.305555556,0.93,10.4489,130,4.7817,0,1019.86
9.111111111,0.9,12.5741,129,5.9248,0,1019.64
8.655555556,0.9,11.27,130,5.8443,0,1019.79
8.1,0.9,10.465,139,5.8443,0,1019.51
7.927777778,0.91,9.8854,126,5.9248,0,1019.48
7.544444444,0.9,14.0231,139,7.6958,0,1019.6
7.522222222,0.9,13.6367,139,5.8443,0,1019.5
7.383333333,0.91,10.8353,145,5.5706,0,1019.58
8.677777778,0.9,10.3523,149,6.7781,0,1019.8
10.9,0.82,12.1072,148,7.7763,0,1019.51
12.58888889,0.79,9.0321,140,8.2271,0,1019.52
14.81111111,0.73,10.7709,148,8.0017,0,1019.11
15.95,0.68,12.3487,128,8.05,0,1018.4
16.02222222,0.68,13.2342,127,8.7101,0,1017.75
16.10555556,0.72,12.5419,129,8.1305,0,1017.19
16.10555556,0.67,10.7709,128,8.1305,0,1017.1
14.01111111,0.77,9.0965,130,7.9212,0,1016.86
12.05555556,0.81,9.3219,119,7.0357,0,1016.69
12.06111111,0.82,12.1233,128,6.0697,0,1016.69
11.96666667,0.82,4.991,129,6.6171,0,1016.38
10.95,0.82,11.0929,128,8.7906,0,1016.2
10.39444444,0.84,10.6421,157,8.7906,0,1016.37
9.488888889,0.9,12.719,139,8.9677,0,1016.13
9.422222222,0.87,10.9158,139,11.7047,0,1015.69
9.4,0.84,14.329,140,11.8013,0,1015.57
9.344444444,0.85,16.0517,140,9.8371,0,1015.15
8.794444444,0.87,16.6474,140,9.8049,0,1014.77
8.794444444,0.87,16.7923,139,9.8049,0,1014.28
9.261111111,0.85,18.3862,149,9.8371,0,1014.07
8.75,0.84,22.54,149,9.8049,0,1013.48
8.75,0.84,16.583,149,8.8872,0,1013.28
8.777777778,0.86,21.2198,139,9.8693,0,1013.26
9.861111111,0.84,21.3647,139,11.8979,0,1013.48
11.99444444,0.74,25.9371,149,11.9784,0,1013.28
12.13333333,0.73,23.3289,150,14.168,0,1013.55
12.73333333,0.73,26.0498,149,14.9086,0,1013.17
14.86111111,0.68,14.1519,149,14.9086,0,1012.48
13.97222222,0.64,23.6348,140,14.5222,0,1012.09
13.91111111,0.68,20.0445,139,14.9086,0,1011.77
13.93333333,0.65,20.1733,139,15.134,0,1011.47
12.78888889,0.69,13.2825,133,14.3612,0,1011.49
12.15555556,0.73,10.948,148,14.9086,0,1011.28
11.11666667,0.77,11.0768,130,14.9086,0,1011.38
10.10555556,0.83,5.8121,103,11.6886,0,1011.38
9.955555556,0.83,9.4668,101,11.9784,0,1011.28
10.46666667,0.78,13.8943,110,11.9784,0,1011.07
9.3,0.82,7.5348,89,8.3398,0,1010.81
9.861111111,0.81,11.0446,99,8.05,0,1010.5
9.35,0.81,10.8836,108,8.0017,0,1010.39
9.155555556,0.83,10.4167,98,8.3076,0,1010.42
7.333333333,0.89,6.5044,80,6.118,0,1010.47
7.8,0.87,10.9319,90,7.9695,0,1010.18
6.911111111,0.9,7.2128,63,8.1466,0,1009.92
7.266666667,0.87,11.2056,70,7.8246,0,1010.07
7.822222222,0.9,9.2575,80,7.8246,0,1010.19
8.905555556,0.85,8.372,65,9.7083,0,1010.39
9.977777778,0.84,5.0232,70,9.6761,0,1010.9
11.03888889,0.78,3.6386,76,11.6725,0,1011.3
12.08333333,0.76,8.5169,71,13.9426,0,1011.48
12.75555556,0.73,9.4507,70,9.7566,0,1011.51
13.77222222,0.68,8.2271,62,14.7315,0,1011.42
14.7,0.7,9.5634,72,10.1913,0,1011.39
14.81666667,0.68,12.3648,89,14.7315,0,1011.41
13.79444444,0.73,10.787,69,9.8532,0,1011.6
12.88333333,0.78,7.1323,69,9.8371,0,1012.05
12.66111111,0.78,7.6314,50,9.8049,0,1012.42
12.08333333,0.81,4.6529,30,9.7566,0,1012.93
11.92777778,0.83,3.1234,19,9.7566,0,1013.48
10.04444444,0.93,2.8336,242,11.7047,0,1013.92
10.45555556,0.89,5.6511,260,11.6242,0,1014.33
9.455555556,0.9,5.6833,319,11.3505,0,1014.93
